study_uid,series_uid,source,dicom_dir,zarr_path,zarr_exists,dicom_exists,dicom_size_bytes
1.2.826.0.1.3680043.8.498.23986051274386630509877205174270047762,1.2.826.0.1.3680043.8.498.24020244103739014071305132366161233308,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.23986051274386630509877205174270047762/1.2.826.0.1.3680043.8.498.24020244103739014071305132366161233308,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.23986051274386630509877205174270047762/1.2.826.0.1.3680043.8.498.24020244103739014071305132366161233308.zarr,True,True,6187074
1.2.826.0.1.3680043.8.498.23986051274386630509877205174270047762,1.2.826.0.1.3680043.8.498.43123209844004057570859504710598562875,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.23986051274386630509877205174270047762/1.2.826.0.1.3680043.8.498.43123209844004057570859504710598562875,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.23986051274386630509877205174270047762/1.2.826.0.1.3680043.8.498.43123209844004057570859504710598562875.zarr,True,True,6519584
1.2.826.0.1.3680043.8.498.23986051274386630509877205174270047762,1.2.826.0.1.3680043.8.498.45486179012549663929458966088626205723,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.23986051274386630509877205174270047762/1.2.826.0.1.3680043.8.498.45486179012549663929458966088626205723,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.23986051274386630509877205174270047762/1.2.826.0.1.3680043.8.498.45486179012549663929458966088626205723.zarr,True,True,10825972
1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413,1.2.826.0.1.3680043.8.498.10052879259579738300991388496456603397,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413/1.2.826.0.1.3680043.8.498.10052879259579738300991388496456603397,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413/1.2.826.0.1.3680043.8.498.10052879259579738300991388496456603397.zarr,True,True,16294618
1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413,1.2.826.0.1.3680043.8.498.10598306950753591814836745755856823805,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413/1.2.826.0.1.3680043.8.498.10598306950753591814836745755856823805,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413/1.2.826.0.1.3680043.8.498.10598306950753591814836745755856823805.zarr,True,True,15769826
1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413,1.2.826.0.1.3680043.8.498.32928736187430126947384119461046304243,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413/1.2.826.0.1.3680043.8.498.32928736187430126947384119461046304243,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413/1.2.826.0.1.3680043.8.498.32928736187430126947384119461046304243.zarr,True,True,15769526
1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413,1.2.826.0.1.3680043.8.498.52243868753797707438770161219910910780,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413/1.2.826.0.1.3680043.8.498.52243868753797707438770161219910910780,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413/1.2.826.0.1.3680043.8.498.52243868753797707438770161219910910780.zarr,True,True,14192256
1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413,1.2.826.0.1.3680043.8.498.60145947634368129966688453668381887930,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413/1.2.826.0.1.3680043.8.498.60145947634368129966688453668381887930,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413/1.2.826.0.1.3680043.8.498.60145947634368129966688453668381887930.zarr,True,True,16294246
1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413,1.2.826.0.1.3680043.8.498.70698958745501737055918043326456226859,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413/1.2.826.0.1.3680043.8.498.70698958745501737055918043326456226859,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413/1.2.826.0.1.3680043.8.498.70698958745501737055918043326456226859.zarr,True,True,14191986
1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413,1.2.826.0.1.3680043.8.498.89849803133930925966911957856323585644,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413/1.2.826.0.1.3680043.8.498.89849803133930925966911957856323585644,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24012076387083114283116476459425015413/1.2.826.0.1.3680043.8.498.89849803133930925966911957856323585644.zarr,True,True,16294308
1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530,1.2.826.0.1.3680043.8.498.10581073027762054080116036461787352548,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.10581073027762054080116036461787352548,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.10581073027762054080116036461787352548.zarr,True,True,62959130
1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530,1.2.826.0.1.3680043.8.498.10973306044747059940542641637515070681,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.10973306044747059940542641637515070681,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.10973306044747059940542641637515070681.zarr,True,True,52578756
1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530,1.2.826.0.1.3680043.8.498.20320985074605834124636039331310559621,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.20320985074605834124636039331310559621,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.20320985074605834124636039331310559621.zarr,True,True,58762420
1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530,1.2.826.0.1.3680043.8.498.28052059980725273256124923535511760652,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.28052059980725273256124923535511760652,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.28052059980725273256124923535511760652.zarr,True,True,62959132
1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530,1.2.826.0.1.3680043.8.498.34727670022942291135756468721251040217,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.34727670022942291135756468721251040217,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.34727670022942291135756468721251040217.zarr,True,True,62959430
1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530,1.2.826.0.1.3680043.8.498.47723493356642983821571183809622981960,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.47723493356642983821571183809622981960,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.47723493356642983821571183809622981960.zarr,True,True,62960416
1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530,1.2.826.0.1.3680043.8.498.47891838030508233201392490369364480987,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.47891838030508233201392490369364480987,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.47891838030508233201392490369364480987.zarr,True,True,63086754
1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530,1.2.826.0.1.3680043.8.498.72941123101002664068518800480353912052,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.72941123101002664068518800480353912052,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.72941123101002664068518800480353912052.zarr,True,True,58762524
1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530,1.2.826.0.1.3680043.8.498.79933646226394799635206270182201503666,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.79933646226394799635206270182201503666,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24068239310155798723127213793623172530/1.2.826.0.1.3680043.8.498.79933646226394799635206270182201503666.zarr,True,True,63087954
1.2.826.0.1.3680043.8.498.24101792822866991033671006059283560916,1.2.826.0.1.3680043.8.498.11046858953591803686991180687662050663,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24101792822866991033671006059283560916/1.2.826.0.1.3680043.8.498.11046858953591803686991180687662050663,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24101792822866991033671006059283560916/1.2.826.0.1.3680043.8.498.11046858953591803686991180687662050663.zarr,True,True,23828098
1.2.826.0.1.3680043.8.498.24101792822866991033671006059283560916,1.2.826.0.1.3680043.8.498.12804253324982436442350539397639470124,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24101792822866991033671006059283560916/1.2.826.0.1.3680043.8.498.12804253324982436442350539397639470124,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24101792822866991033671006059283560916/1.2.826.0.1.3680043.8.498.12804253324982436442350539397639470124.zarr,True,True,7116946
1.2.826.0.1.3680043.8.498.24101792822866991033671006059283560916,1.2.826.0.1.3680043.8.498.13118640091992688090338434370219225172,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24101792822866991033671006059283560916/1.2.826.0.1.3680043.8.498.13118640091992688090338434370219225172,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24101792822866991033671006059283560916/1.2.826.0.1.3680043.8.498.13118640091992688090338434370219225172.zarr,True,True,10061106
1.2.826.0.1.3680043.8.498.24101792822866991033671006059283560916,1.2.826.0.1.3680043.8.498.35178892330312526025242964697591071755,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24101792822866991033671006059283560916/1.2.826.0.1.3680043.8.498.35178892330312526025242964697591071755,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24101792822866991033671006059283560916/1.2.826.0.1.3680043.8.498.35178892330312526025242964697591071755.zarr,True,True,14634342
1.2.826.0.1.3680043.8.498.24101792822866991033671006059283560916,1.2.826.0.1.3680043.8.498.37698888610335873883886105860096200978,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24101792822866991033671006059283560916/1.2.826.0.1.3680043.8.498.37698888610335873883886105860096200978,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24101792822866991033671006059283560916/1.2.826.0.1.3680043.8.498.37698888610335873883886105860096200978.zarr,True,True,4744498
1.2.826.0.1.3680043.8.498.24126422042626612740219325272793737656,1.2.826.0.1.3680043.8.498.13115708793194672010984090462193265002,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24126422042626612740219325272793737656/1.2.826.0.1.3680043.8.498.13115708793194672010984090462193265002,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24126422042626612740219325272793737656/1.2.826.0.1.3680043.8.498.13115708793194672010984090462193265002.zarr,True,True,5568904
1.2.826.0.1.3680043.8.498.24126422042626612740219325272793737656,1.2.826.0.1.3680043.8.498.19160237476840923062962792900430241091,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24126422042626612740219325272793737656/1.2.826.0.1.3680043.8.498.19160237476840923062962792900430241091,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24126422042626612740219325272793737656/1.2.826.0.1.3680043.8.498.19160237476840923062962792900430241091.zarr,True,True,8001982
1.2.826.0.1.3680043.8.498.24126422042626612740219325272793737656,1.2.826.0.1.3680043.8.498.19780902531025353502277210949904645160,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24126422042626612740219325272793737656/1.2.826.0.1.3680043.8.498.19780902531025353502277210949904645160,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24126422042626612740219325272793737656/1.2.826.0.1.3680043.8.498.19780902531025353502277210949904645160.zarr,True,True,5568746
1.2.826.0.1.3680043.8.498.24126422042626612740219325272793737656,1.2.826.0.1.3680043.8.498.76812306419496052157638090132470244369,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24126422042626612740219325272793737656/1.2.826.0.1.3680043.8.498.76812306419496052157638090132470244369,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24126422042626612740219325272793737656/1.2.826.0.1.3680043.8.498.76812306419496052157638090132470244369.zarr,True,True,6806756
1.2.826.0.1.3680043.8.498.24126422042626612740219325272793737656,1.2.826.0.1.3680043.8.498.93871529465593931752755195378956373487,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24126422042626612740219325272793737656/1.2.826.0.1.3680043.8.498.93871529465593931752755195378956373487,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24126422042626612740219325272793737656/1.2.826.0.1.3680043.8.498.93871529465593931752755195378956373487.zarr,True,True,5568638
1.2.826.0.1.3680043.8.498.24209643225939781032698894992032106781,1.2.826.0.1.3680043.8.498.13379198197879294076130413877134950088,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24209643225939781032698894992032106781/1.2.826.0.1.3680043.8.498.13379198197879294076130413877134950088,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24209643225939781032698894992032106781/1.2.826.0.1.3680043.8.498.13379198197879294076130413877134950088.zarr,True,True,15773758
1.2.826.0.1.3680043.8.498.24209643225939781032698894992032106781,1.2.826.0.1.3680043.8.498.54112634238726264272594287548709103356,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24209643225939781032698894992032106781/1.2.826.0.1.3680043.8.498.54112634238726264272594287548709103356,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24209643225939781032698894992032106781/1.2.826.0.1.3680043.8.498.54112634238726264272594287548709103356.zarr,True,True,15773818
1.2.826.0.1.3680043.8.498.24209643225939781032698894992032106781,1.2.826.0.1.3680043.8.498.57942148712961695867429756478457786528,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24209643225939781032698894992032106781/1.2.826.0.1.3680043.8.498.57942148712961695867429756478457786528,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24209643225939781032698894992032106781/1.2.826.0.1.3680043.8.498.57942148712961695867429756478457786528.zarr,True,True,16772812
1.2.826.0.1.3680043.8.498.24209643225939781032698894992032106781,1.2.826.0.1.3680043.8.498.71434245025293911169161210286156018615,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24209643225939781032698894992032106781/1.2.826.0.1.3680043.8.498.71434245025293911169161210286156018615,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24209643225939781032698894992032106781/1.2.826.0.1.3680043.8.498.71434245025293911169161210286156018615.zarr,True,True,31149480
1.2.826.0.1.3680043.8.498.24219103446788192052503003052696523200,1.2.826.0.1.3680043.8.498.13028520037296832209340842331503827475,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24219103446788192052503003052696523200/1.2.826.0.1.3680043.8.498.13028520037296832209340842331503827475,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24219103446788192052503003052696523200/1.2.826.0.1.3680043.8.498.13028520037296832209340842331503827475.zarr,True,True,10669804
1.2.826.0.1.3680043.8.498.24219103446788192052503003052696523200,1.2.826.0.1.3680043.8.498.20467360391222853705882631529564288786,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24219103446788192052503003052696523200/1.2.826.0.1.3680043.8.498.20467360391222853705882631529564288786,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24219103446788192052503003052696523200/1.2.826.0.1.3680043.8.498.20467360391222853705882631529564288786.zarr,True,True,11263116
1.2.826.0.1.3680043.8.498.24219103446788192052503003052696523200,1.2.826.0.1.3680043.8.498.29962407440283384875746703986222582171,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.24219103446788192052503003052696523200/1.2.826.0.1.3680043.8.498.29962407440283384875746703986222582171,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.24219103446788192052503003052696523200/1.2.826.0.1.3680043.8.498.29962407440283384875746703986222582171.zarr,True,True,75550082
