study_uid,series_uid,status,reason,n_files,modality,sop_class,rows,columns,pixel_spacing,orientation,n_missing_ipp,n_missing_iop,n_orientation_groups,n_pixel_spacing_groups,n_duplicate_positions,median_spacing_mm,min_spacing_mm,max_spacing_mm,max_spacing_deviation_pct,instance_min,instance_max
1.2.826.0.1.3680043.8.498.55105303802677863700162285680213496441,1.2.826.0.1.3680043.8.498.38243972019088989776300585908437822203,VALID,,28,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33203125,0.33203125","0.98743993,-0.15799116,-0.00109062,0.00995332,0.06909418,-0.99756050",0,0,1,,0,3.500000,3.499999,3.500001,0.0000,1,28
1.2.826.0.1.3680043.8.498.55105303802677863700162285680213496441,1.2.826.0.1.3680043.8.498.51390757088418884133105790265386751082,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,480,480,"0.35416666,0.35416666","-0.03100806,0.99951911,0.00000000,0.00000000,0.00000000,-1.00000000",0,0,1,,0,3.300003,3.299988,3.300003,0.0005,1,30
1.2.826.0.1.3680043.8.498.55105303802677863700162285680213496441,1.2.826.0.1.3680043.8.498.62761729098239888211324762357742652160,VALID,,20,MR,1.2.840.10008.5.1.4.1.1.4,400,400,"0.37500000,0.37500000","0.98644948,-0.12606399,0.10500169,0.02769693,-0.50285637,-0.86392611",0,0,1,,0,2.199999,2.199997,2.200005,0.0003,1,20
1.2.826.0.1.3680043.8.498.55105303802677863700162285680213496441,1.2.826.0.1.3680043.8.498.71517052427829006256300643565153173913,VALID,,40,MR,1.2.840.10008.5.1.4.1.1.4,720,720,"0.22510794,0.22510794","0.98247808,-0.18637817,0.00000000,0.18637817,0.98247808,0.00000000",0,0,1,,0,3.299999,3.299999,3.300003,0.0001,1,40
1.2.826.0.1.3680043.8.498.55105303802677863700162285680213496441,1.2.826.0.1.3680043.8.498.80243485926890145564736482806862433135,VALID,,28,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33203125,0.33203125","0.98743993,-0.15799116,-0.00109062,0.00995332,0.06909418,-0.99756050",0,0,1,,0,3.500000,3.499999,3.500001,0.0000,1,28
1.2.826.0.1.3680043.8.498.55183153701332792661581741475876132309,1.2.826.0.1.3680043.8.498.11284533805821290944782090508257637320,VALID,,29,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","0.99879009,0.04917699,0.00000323,-0.00002655,0.00060501,-0.99999982",0,0,1,,0,3.700000,3.699996,3.700003,0.0001,1,29
1.2.826.0.1.3680043.8.498.55183153701332792661581741475876132309,1.2.826.0.1.3680043.8.498.13278841317503958516247817040053887575,VALID,,31,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31124750,0.31124750","-0.41756442,0.90864712,0.00060558,-0.00024993,0.00055161,-0.99999982",0,0,1,,0,3.299999,3.299998,3.300007,0.0002,1,31
1.2.826.0.1.3680043.8.498.55183153701332792661581741475876132309,1.2.826.0.1.3680043.8.498.26884178716447119463235249681223419755,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,448,448,"0.35714287,0.35714287","1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000",0,0,1,,0,4.400000,4.399998,4.400002,0.0001,1,30
1.2.826.0.1.3680043.8.498.55183153701332792661581741475876132309,1.2.826.0.1.3680043.8.498.78723237032349693052240786943491428731,VALID,,31,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31124750,0.31124750","-0.41756442,0.90864712,0.00060558,-0.00024993,0.00055161,-0.99999982",0,0,1,,0,3.299999,3.299998,3.300007,0.0002,1,31
1.2.826.0.1.3680043.8.498.55202459816190607876303419067810637245,1.2.826.0.1.3680043.8.498.55824424598012360477843192573932885628,VALID,,22,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.99983797,0.01789281,-0.00196816,-0.01788788,0.99983683,0.00251887",0,0,1,,0,4.500022,4.499922,4.500043,0.0022,1,22
1.2.826.0.1.3680043.8.498.55202459816190607876303419067810637245,1.2.826.0.1.3680043.8.498.65379016147668110627980166508913557168,VALID,,20,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.25345595,0.96734693,-0.00008796,0.01663055,-0.00444839,-0.99985181",0,0,1,,0,4.499989,4.499499,4.500722,0.0163,1,20
1.2.826.0.1.3680043.8.498.55202459816190607876303419067810637245,1.2.826.0.1.3680043.8.498.72213256200317885472156633629686003417,VALID,,23,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.99106627,-0.12388816,0.04939005,0.05208525,0.01860949,-0.99846924",0,0,1,,0,4.499993,4.499951,4.500063,0.0015,1,23
1.2.826.0.1.3680043.8.498.55202459816190607876303419067810637245,1.2.826.0.1.3680043.8.498.76707179966694616940657389783110716899,VALID,,23,MR,1.2.840.10008.5.1.4.1.1.4,256,256,"0.66410000,0.66410000","0.99106625,-0.12388828,0.04939005,0.05208525,0.01860954,-0.99846923",0,0,1,,0,4.499992,4.499947,4.500063,0.0016,1,23
1.2.826.0.1.3680043.8.498.55202459816190607876303419067810637245,1.2.826.0.1.3680043.8.498.98076695332199576629949971998323339809,VALID,,20,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.25345594,0.96734693,-0.00008796,0.01663055,-0.00444839,-0.99985181",0,0,1,,0,4.499989,4.499499,4.500722,0.0163,1,20
1.2.826.0.1.3680043.8.498.55300053252365037422745072128951402593,1.2.826.0.1.3680043.8.498.10124885404097953364750943954098532031,VALID,,25,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.97789260,0.20903534,0.00550295,0.00141126,0.01971893,-0.99980457",0,0,1,,0,4.500007,4.499302,4.500496,0.0157,1,25
1.2.826.0.1.3680043.8.498.55300053252365037422745072128951402593,1.2.826.0.1.3680043.8.498.12307369211638356472792314278156355146,VALID,,22,MR,1.2.840.10008.5.1.4.1.1.4,256,256,"0.66410000,0.66410000","0.18579833,0.98258790,-0.00008985,0.01689938,-0.00328683,-0.99985179",0,0,1,,0,4.500007,4.499713,4.500025,0.0065,1,22
1.2.826.0.1.3680043.8.498.55300053252365037422745072128951402593,1.2.826.0.1.3680043.8.498.25080436047463833117315635771230476213,VALID,,25,MR,1.2.840.10008.5.1.4.1.1.4,256,256,"0.66410000,0.66410000","0.97789259,0.20903541,0.00550268,0.00141090,0.01971880,-0.99980457",0,0,1,,0,4.500007,4.499323,4.500320,0.0152,1,25
1.2.826.0.1.3680043.8.498.55300053252365037422745072128951402593,1.2.826.0.1.3680043.8.498.72958460580784894984309449111587233340,VALID,,22,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.18579832,0.98258790,-0.00008976,0.01689938,-0.00328683,-0.99985179",0,0,1,,0,4.500007,4.499822,4.500302,0.0065,1,22
1.2.826.0.1.3680043.8.498.55300053252365037422745072128951402593,1.2.826.0.1.3680043.8.498.94104074199313649352934727187286619182,VALID,,22,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.98611300,0.16603917,0.00348401,-0.16605907,0.98549850,0.03488691",0,0,1,,0,4.499987,4.499952,4.500252,0.0059,1,22
1.2.826.0.1.3680043.8.498.55332521421041708438748125666498042763,1.2.826.0.1.3680043.8.498.12026086828420700139629793624876033332,VALID,,20,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.43354612,0.90113083,-0.00099914,0.01218338,-0.00697030,-0.99990149",0,0,1,,0,4.500107,4.499673,4.500377,0.0096,1,20
1.2.826.0.1.3680043.8.498.55332521421041708438748125666498042763,1.2.826.0.1.3680043.8.498.66908737781661153468290884170542915918,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,256,256,"0.66410000,0.66410000","0.99920804,0.03974405,0.00192274,0.00114656,0.01953968,-0.99980842",0,0,1,,0,4.500003,4.499919,4.500029,0.0019,1,24
1.2.826.0.1.3680043.8.498.55332521421041708438748125666498042763,1.2.826.0.1.3680043.8.498.78456007341293859282294166076225528867,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.99920804,0.03974404,0.00192297,0.00114692,0.01954008,-0.99980842",0,0,1,,0,4.500003,4.499923,4.500023,0.0018,1,24
1.2.826.0.1.3680043.8.498.55332521421041708438748125666498042763,1.2.826.0.1.3680043.8.498.87690851966981610535545817275966914802,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.99722458,0.07442614,0.00197287,-0.07444709,0.99711751,0.01463928",0,0,1,,0,4.499996,4.499986,4.500086,0.0020,1,24
1.2.826.0.1.3680043.8.498.55332521421041708438748125666498042763,1.2.826.0.1.3680043.8.498.98843113726131209481243612206097637986,VALID,,20,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.43354611,0.90113083,-0.00099914,0.01218338,-0.00697030,-0.99990149",0,0,1,,0,4.500107,4.499673,4.500377,0.0096,1,20
1.2.826.0.1.3680043.8.498.55344075316305815718253234447285669886,1.2.826.0.1.3680043.8.498.47534003978264496220629085804561853598,VALID,,21,MR,1.2.840.10008.5.1.4.1.1.4,576,576,"0.27591297,0.27591297","0.99822474,0.00858440,-0.05893788,-0.00145924,0.99278659,0.11988601",0,0,1,,0,6.134191,6.134189,6.134193,0.0000,1,21
1.2.826.0.1.3680043.8.498.55344075316305815718253234447285669886,1.2.826.0.1.3680043.8.498.57841412483270529555976758795690557263,VALID,,18,MR,1.2.840.10008.5.1.4.1.1.4,448,448,"0.33482143,0.33482143","0.99791008,0.02649235,-0.05893788,-0.06167784,0.11849967,-0.99103665",0,0,1,,0,5.024121,5.024118,5.024122,0.0001,1,18
1.2.826.0.1.3680043.8.498.55344075316305815718253234447285669886,1.2.826.0.1.3680043.8.498.64379557971331838056494285444450833640,VALID,,22,MR,1.2.840.10008.5.1.4.1.1.4,448,448,"0.33482143,0.33482143","-0.00145924,0.99278659,0.11988601,-0.05954189,0.11958718,-0.99103665",0,0,1,,0,4.409325,4.409317,4.409332,0.0002,1,22
1.2.826.0.1.3680043.8.498.55344075316305815718253234447285669886,1.2.826.0.1.3680043.8.498.81165323854147464224318137637098448480,VALID,,18,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.29296875,0.29296875","0.99822474,0.00858440,-0.05893788,-0.05954189,0.11958718,-0.99103665",0,0,1,,0,5.329500,5.329498,5.329505,0.0001,1,18
1.2.826.0.1.3680043.8.498.55344075316305815718253234447285669886,1.2.826.0.1.3680043.8.498.97966351191853976799288431535751454215,VALID,,25,MR,1.2.840.10008.5.1.4.1.1.4,672,672,"0.24705535,0.24705535","-0.00145924,0.99278659,0.11988601,-0.05954189,0.11958718,-0.99103665",0,0,1,,0,3.772650,3.772643,3.772658,0.0002,1,25
1.2.826.0.1.3680043.8.498.55344353927048912237233441917779875587,1.2.826.0.1.3680043.8.498.10651889650079784026044753343456345122,VALID,,320,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.28145695,0.28145695","0.16143896,0.98572451,0.04779765,-0.05077926,0.05666577,-0.99710101",0,0,1,,0,0.399997,0.399996,0.400012,0.0038,1,320
1.2.826.0.1.3680043.8.498.55344353927048912237233441917779875587,1.2.826.0.1.3680043.8.498.28086463644967446841500718815662252605,VALID,,22,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","0.98557544,-0.15854383,-0.05920243,-0.05077926,0.05666577,-0.99710101",0,0,1,,0,4.950000,4.949996,4.950005,0.0001,1,22
1.2.826.0.1.3680043.8.498.55344353927048912237233441917779875587,1.2.826.0.1.3680043.8.498.61145034196151112324670459796775330598,VALID,,25,MR,1.2.840.10008.5.1.4.1.1.4,672,672,"0.26666668,0.26666668","0.16143896,0.98572451,0.04779765,-0.05077926,0.05666577,-0.99710101",0,0,1,,0,4.400001,4.399993,4.400001,0.0002,1,25
1.2.826.0.1.3680043.8.498.55344353927048912237233441917779875587,1.2.826.0.1.3680043.8.498.89412143433105717158564074073359204154,VALID,,29,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","0.98557544,-0.15854383,-0.05920243,0.16143896,0.98572451,0.04779765",0,0,1,,0,5.499999,5.499999,5.500003,0.0001,1,29
1.2.826.0.1.3680043.8.498.55344353927048912237233441917779875587,1.2.826.0.1.3680043.8.498.97868404992157950788568810727008950577,VALID,,186,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.28145695,0.28145695","0.98557543,-0.15854382,-0.05920242,0.16143896,0.98572453,0.04779765",0,0,1,,0,0.900000,0.899994,0.900002,0.0007,1,186
1.2.826.0.1.3680043.8.498.55346033326903331672579723063380636237,1.2.826.0.1.3680043.8.498.10561552202799562502304257813277869377,VALID,,22,MR,1.2.840.10008.5.1.4.1.1.4,560,560,"0.31250000,0.31250000","0.20300601,0.97823942,0.04285151,-0.00081974,0.04393253,-0.99903417",0,0,1,,0,4.378504,4.378496,4.378511,0.0002,1,22
1.2.826.0.1.3680043.8.498.55346033326903331672579723063380636237,1.2.826.0.1.3680043.8.498.66890115949835740502212542554513199134,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,560,560,"0.30714285,0.30714285","0.98758745,0.14401950,0.06268529,-0.14934282,0.98461765,0.09069041",0,0,1,,0,5.294857,5.294853,5.294864,0.0001,1,24
1.2.826.0.1.3680043.8.498.55346033326903331672579723063380636237,1.2.826.0.1.3680043.8.498.75218311873618147859586293371013395795,VALID,,16,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","0.99345279,0.08875644,0.07192955,0.06316079,0.09793326,-0.99318671",0,0,1,,0,4.759917,4.759913,4.759920,0.0001,1,16
1.2.826.0.1.3680043.8.498.55346033326903331672579723063380636237,1.2.826.0.1.3680043.8.498.77716770890505555521338097856796340938,VALID,,16,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","0.99345279,0.08875644,0.07192955,0.06316079,0.09793326,-0.99318671",0,0,1,,0,4.759917,4.759913,4.759920,0.0001,1,16
1.2.826.0.1.3680043.8.498.55346033326903331672579723063380636237,1.2.826.0.1.3680043.8.498.81226349878641456467506609393529462840,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,560,560,"0.31250000,0.31250000","0.20300601,0.97823942,0.04285151,-0.00081974,0.04393253,-0.99903417",0,0,1,,0,4.156184,4.156169,4.156185,0.0004,1,24
1.2.826.0.1.3680043.8.498.55397602116058381866334455456729470963,1.2.826.0.1.3680043.8.498.13748681839649771437058470808590397034,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,256,256,"0.66406250,0.66406250","0.00046501,0.99999837,0.00174424,-0.03623137,0.00175994,-0.99934188",0,0,1,,0,3.600000,3.599997,3.600005,0.0001,1,30
1.2.826.0.1.3680043.8.498.55397602116058381866334455456729470963,1.2.826.0.1.3680043.8.498.19809878540082404334923329483481758773,VALID,,32,MR,1.2.840.10008.5.1.4.1.1.4,320,320,"0.53125000,0.53125000","0.99696478,-0.00949429,-0.07727277,0.01044057,0.99987526,0.01185125",0,0,1,,0,3.599999,3.599999,3.600003,0.0001,1,32
1.2.826.0.1.3680043.8.498.55397602116058381866334455456729470963,1.2.826.0.1.3680043.8.498.30592403905614031804643277321575230776,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.44270834,0.44270834","0.99775769,-0.06692978,-0.00000000,0.00709221,0.10572731,-0.99436987",0,0,1,,0,3.300000,3.299997,3.300001,0.0001,1,30
1.2.826.0.1.3680043.8.498.55397602116058381866334455456729470963,1.2.826.0.1.3680043.8.498.45621542904368721074783868838801748214,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,320,320,"0.53125000,0.53125000","0.99775769,-0.06692978,-0.00000000,0.00709221,0.10572731,-0.99436987",0,0,1,,0,3.300000,3.299997,3.300001,0.0001,1,30
1.2.826.0.1.3680043.8.498.55397602116058381866334455456729470963,1.2.826.0.1.3680043.8.498.96221785098194152692388582074336677957,VALID,,40,MR,1.2.840.10008.5.1.4.1.1.4,320,320,"0.53125000,0.53125000","0.00046497,0.99999837,0.00174418,-0.03623135,0.00175988,-0.99934188",0,0,1,,0,3.300000,3.299996,3.300003,0.0001,1,40
1.2.826.0.1.3680043.8.498.55415479446253262335685494509470808516,1.2.826.0.1.3680043.8.498.10157179452721584748854322594803309753,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","0.99745321,-0.06421241,0.03104557,0.03879178,0.12314206,-0.99163061",0,0,1,,0,3.500000,3.499997,3.500004,0.0001,1,24
1.2.826.0.1.3680043.8.498.55415479446253262335685494509470808516,1.2.826.0.1.3680043.8.498.10939888829690263065288909185556342048,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.28130000,0.28130000","0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,-1.00000000",0,0,1,,0,3.900000,3.899998,3.900003,0.0001,1,24
1.2.826.0.1.3680043.8.498.55415479446253262335685494509470808516,1.2.826.0.1.3680043.8.498.14211785745941230142766650956182999824,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","1.00000000,0.00000000,0.00000000,0.00000000,0.99514508,0.09841909",0,0,1,,0,4.400001,4.399993,4.400001,0.0002,1,24
1.2.826.0.1.3680043.8.498.55415479446253262335685494509470808516,1.2.826.0.1.3680043.8.498.35186894202551712348890720250244834447,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.35160000,0.35160000","0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,-1.00000000",0,0,1,,0,3.900000,3.899998,3.900003,0.0001,1,24
1.2.826.0.1.3680043.8.498.55415479446253262335685494509470808516,1.2.826.0.1.3680043.8.498.49455215868295981867535241913054550712,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,672,672,"0.26790000,0.26790000","0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,-1.00000000",0,0,1,,0,3.900000,3.899998,3.900002,0.0001,1,24
1.2.826.0.1.3680043.8.498.55461938012492393262172182405932212246,1.2.826.0.1.3680043.8.498.41854872679426100380968440342191688570,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,640,540,"0.25000000,0.25000000","0.99938000,-0.03519540,0.00069518,0.00392259,0.09171400,-0.99577800",0,0,1,,0,3.600009,3.599909,3.600019,0.0028,1,30
1.2.826.0.1.3680043.8.498.55461938012492393262172182405932212246,1.2.826.0.1.3680043.8.498.48114332935259415387216870376142715428,VALID,,34,MR,1.2.840.10008.5.1.4.1.1.4,768,768,"0.22140000,0.22140000","0.07887780,0.99261200,0.09219630,0.00393255,0.09217390,-0.99573500",0,0,1,,0,2.999993,2.999316,3.000392,0.0226,1,34
1.2.826.0.1.3680043.8.498.55461938012492393262172182405932212246,1.2.826.0.1.3680043.8.498.52366412781464625736946031904674893891,VALID,,38,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.23440000,0.23440000","0.99765700,-0.06720270,0.01284420,0.06573960,0.99356500,0.09223450",0,0,1,,0,3.600006,3.599937,3.600055,0.0019,1,38
1.2.826.0.1.3680043.8.498.55461938012492393262172182405932212246,1.2.826.0.1.3680043.8.498.73320946181169614225914103305938333652,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,640,540,"0.25000000,0.25000000","0.99938000,-0.03519540,0.00069518,0.00392259,0.09171400,-0.99577800",0,0,1,,0,3.600009,3.599909,3.600019,0.0028,1,30
1.2.826.0.1.3680043.8.498.55461938012492393262172182405932212246,1.2.826.0.1.3680043.8.498.75899094307141050371712777754540040922,VALID,,34,MR,1.2.840.10008.5.1.4.1.1.4,768,768,"0.22140000,0.22140000","0.07887780,0.99261200,0.09219630,0.00393255,0.09217390,-0.99573500",0,0,1,,0,2.999993,2.999316,3.000392,0.0226,1,34
1.2.826.0.1.3680043.8.498.55583505147281684100202399148099429721,1.2.826.0.1.3680043.8.498.10891593683517112996296489359971890421,VALID,,18,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.41666666,0.41666666","0.99609375,0.05317252,0.07049765,0.06117916,0.16012187,-0.98519951",0,0,1,,0,5.000000,4.999994,5.000002,0.0001,1,18
1.2.826.0.1.3680043.8.498.55583505147281684100202399148099429721,1.2.826.0.1.3680043.8.498.25906427507784198561455755480089770041,VALID,,18,MR,1.2.840.10008.5.1.4.1.1.4,480,480,"0.33333334,0.33333334","0.99609375,0.05317252,0.07049765,0.06117916,0.16012187,-0.98519951",0,0,1,,0,5.000000,4.999994,5.000002,0.0001,1,18
1.2.826.0.1.3680043.8.498.55583505147281684100202399148099429721,1.2.826.0.1.3680043.8.498.42209579850369058871718214910199215810,VALID,,12,MR,1.2.840.10008.5.1.4.1.1.4,336,336,"0.24193548,0.24193548","0.99101669,0.13008763,0.03103488,-0.13342564,0.97757083,0.16295063",0,0,1,,0,3.300000,3.299998,3.300002,0.0001,1,12
1.2.826.0.1.3680043.8.498.55583505147281684100202399148099429721,1.2.826.0.1.3680043.8.498.49439582244962016660591612867758346527,VALID,,20,MR,1.2.840.10008.5.1.4.1.1.4,576,576,"0.27777779,0.27777779","-0.04238956,0.98865801,0.14407778,-0.07859083,0.14046097,-0.98696208",0,0,1,,0,4.500001,4.499994,4.500001,0.0002,1,20
1.2.826.0.1.3680043.8.498.55583505147281684100202399148099429721,1.2.826.0.1.3680043.8.498.51368028051808190736318829032961705773,VALID,,20,MR,1.2.840.10008.5.1.4.1.1.4,480,480,"0.33333334,0.33333334","-0.04238956,0.98865801,0.14407778,-0.07859083,0.14046097,-0.98696208",0,0,1,,0,4.500001,4.499994,4.500001,0.0002,1,20
1.2.826.0.1.3680043.8.498.55583505147281684100202399148099429721,1.2.826.0.1.3680043.8.498.72427674844252920789670797012460304762,VALID,,15,MR,1.2.840.10008.5.1.4.1.1.4,576,576,"0.27777779,0.27777779","-0.04318496,0.98880678,0.14281523,-0.13882127,0.13562292,-0.98098677",0,0,1,,0,2.200002,2.199995,2.200002,0.0003,1,15
1.2.826.0.1.3680043.8.498.55583505147281684100202399148099429721,1.2.826.0.1.3680043.8.498.96319830965206344902227414420717284587,VALID,,22,MR,1.2.840.10008.5.1.4.1.1.4,576,576,"0.29513890,0.29513890","0.99289036,0.10360871,0.05860060,-0.11159243,0.98153728,0.15534371",0,0,1,,0,6.334775,6.334770,6.334778,0.0001,1,22
1.2.826.0.1.3680043.8.498.55586358833903787781826406120068237870,1.2.826.0.1.3680043.8.498.12904374864838118125277173033205774157,VALID,,25,MR,1.2.840.10008.5.1.4.1.1.4,768,768,"0.21472971,0.21472971","0.07099824,0.99626768,-0.04909170,-0.05773157,-0.04502916,-0.99731612",0,0,1,,0,3.492222,3.492222,3.492229,0.0002,1,25
1.2.826.0.1.3680043.8.498.55586358833903787781826406120068237870,1.2.826.0.1.3680043.8.498.35869994756981268206144609366370621803,VALID,,25,MR,1.2.840.10008.5.1.4.1.1.4,1008,1008,"0.16360359,0.16360359","0.07099824,0.99626768,-0.04909170,-0.05773157,-0.04502916,-0.99731612",0,0,1,,0,3.492222,3.492222,3.492229,0.0002,1,25
1.2.826.0.1.3680043.8.498.55586358833903787781826406120068237870,1.2.826.0.1.3680043.8.498.51131149731184117257604679209077533059,VALID,,18,MR,1.2.840.10008.5.1.4.1.1.4,352,352,"0.46875000,0.46875000","0.97797018,-0.17068025,-0.12017737,0.19028009,0.96564031,0.17700940",0,0,1,,0,6.298525,6.298521,6.298527,0.0001,1,18
1.2.826.0.1.3680043.8.498.55586358833903787781826406120068237870,1.2.826.0.1.3680043.8.498.64245558369175615284996172022556450489,VALID,,18,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.29296875,0.29296875","0.99353671,-0.06515817,-0.09294748,-0.08034226,0.17478348,-0.98132354",0,0,1,,0,5.163153,5.163146,5.163157,0.0001,1,18
1.2.826.0.1.3680043.8.498.55586358833903787781826406120068237870,1.2.826.0.1.3680043.8.498.87609604458046215935401718969593288088,VALID,,18,MR,1.2.840.10008.5.1.4.1.1.4,480,480,"0.31250000,0.31250000","0.99353671,-0.06515817,-0.09294748,-0.08034226,0.17478348,-0.98132354",0,0,1,,0,5.163153,5.163146,5.163157,0.0001,1,18
